Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;SMX Battlestation M5A R5-7600/32GB/1TB/RTX5050/W11X;Gaming i streaming/Komputery do gier;5400.00;1;3;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;SMX Battlestation M5A R5-7600/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;5300.00;1;8;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;SMX Battlestation M5A R5-7600/32GB/1TB/RTX5050;Gaming i streaming/Komputery do gier;4900.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;SMX Battlestation M5A R5-7600/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;6200.00;1;10;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;SMX Battlestation M5A R5-7600/32GB/1TB/RTX5070/W11X;Gaming i streaming/Komputery do gier;6900.00;1;4;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;SMX Battlestation M4B i5-12400F/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;4850.00;1;4;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;G4M3R ELITE Core Ultra 9 285K/32GB/2TB/RTX5080;Gaming i streaming/Komputery do gier;13800.00;1;4;1;1;http://localhost/import-images/g4m3r-elite-core-ultra-9-285k-32gb-2tb-rtx5080/1469277_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5070Ti;Gaming i streaming/Komputery do gier;10400.00;1;2;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;SMX Battlestation M1A i5-12400F/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;5400.00;1;9;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;7000.00;1;4;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;G4M3R HERO i5-14400F/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;6400.00;1;4;1;1;http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5060/1329325_1.jpg,http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5060/1329325_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5050/W11X;Gaming i streaming/Komputery do gier;5400.00;1;5;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;6400.00;1;2;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5070/W11X;Gaming i streaming/Komputery do gier;6900.00;1;10;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;5300.00;1;10;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;7000.00;1;9;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg,http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_2.jpg
1;G4M3R HERO R5-9600X/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;8300.00;1;8;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg,http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5050;Gaming i streaming/Komputery do gier;4900.00;1;3;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;5800.00;1;1;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5050;Gaming i streaming/Komputery do gier;4950.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;7600.00;1;7;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;5350.00;1;10;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;6450.00;1;9;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5070/W11X;Gaming i streaming/Komputery do gier;6950.00;1;8;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;5700.00;1;9;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M1A R5-7600/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;6200.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;G4M3R ELITE Core Ultra 9 285K/32GB/2TB/RTX5090/W11Px;Gaming i streaming/Komputery do gier;19700.00;1;6;1;1;http://localhost/import-images/g4m3r-elite-core-ultra-9-285k-32gb-2tb-rtx5090-w11x/1469269_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;G4M3R ELITE R7-9800X3D/32GB/2TB/RTX5090/W11Px;Gaming i streaming/Komputery do gier;19700.00;1;5;1;1;http://localhost/import-images/g4m3r-elite-r7-9800x3d-32gb-2tb-rtx5090-w11px/1469268_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;5850.00;1;1;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;5750.00;1;4;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;G4M3R ELITE R7-9800X3D/32GB/2TB/RTX5090/W11x;Gaming i streaming/Komputery do gier;19500.00;1;6;1;1;http://localhost/import-images/g4m3r-elite-r7-9800x3d-32gb-2tb-rtx5090-w11px/1469268_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;SMX Battlestation M4B R5-7600/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;6250.00;1;4;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;SMX Battlestation M3A i5-12400F/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;4400.00;1;0;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;G4M3R HERO i5-14400F/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;8100.00;1;7;1;1;http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5070/1319978_1.jpg,http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5070/1319978_2.jpg
1;SMX Battlestation M1A i5-12400F/32GB/1TB/RTX5050/W11X;Gaming i streaming/Komputery do gier;4750.00;1;1;1;1;http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_1.jpg,http://localhost/import-images/smx-battlestation-m1a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362843_2.jpg
1;SMX Battlestation M5A i5-14400F/32GB/1TB/RTX5070/W11x;Gaming i streaming/Komputery do gier;6650.00;1;3;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;G4M3R HERO i5-14400F/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;7000.00;1;3;1;1;http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5060/1329325_1.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;7600.00;1;4;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5070Ti;Gaming i streaming/Komputery do gier;10400.00;1;1;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;SMX Battlestation M3A i5-12400F/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;4900.00;1;8;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5050;Gaming i streaming/Komputery do gier;4800.00;1;8;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;5700.00;1;1;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;G4M3R HERO R7-7800X3D/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;8700.00;1;4;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5070/W11X;Gaming i streaming/Komputery do gier;6800.00;1;5;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;6300.00;1;6;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5060;Gaming i streaming/Komputery do gier;5200.00;1;0;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;Polecany zestaw Ryzen 7600/32GB/1TB/RTX5070;Gaming i streaming/Komputery do gier;7282.00;1;10;1;1;http://localhost/import-images/polecany-zestaw-ryzen-7600-32gb-1tb-rtx5070/1276361_1.jpg,http://localhost/import-images/polecany-zestaw-ryzen-7600-32gb-1tb-rtx5070/1276361_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;6100.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5050/W11X;Gaming i streaming/Komputery do gier;5300.00;1;7;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A R5-7600/32GB/1TB/RTX5060Ti;Gaming i streaming/Komputery do gier;5600.00;1;6;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;SMX Battlestation M3A i5-12400F/32GB/1TB/RTX5050;Gaming i streaming/Komputery do gier;4000.00;1;2;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;Polecany zestaw i5-14400F/32GB/1TB/RTX5070/W11x + Predator XB253QF;Gaming i streaming/Komputery do gier;7249.00;1;3;1;1;http://localhost/import-images/polecany-zestaw-i5-14400f-32gb-1tb-rtx5070-w11x-predator-xb253qf/1371720_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg
1;G4M3R HERO i5-14400F/32GB/1TB/RTX5070/W11x;Gaming i streaming/Komputery do gier;8600.00;1;2;1;1;http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5070/1319978_1.jpg,http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5070/1319978_2.jpg
1;Polecany zestaw HERO R5-9600X/32GB/1TB/RTX5060 + MAG 255PXF;Gaming i streaming/Komputery do gier;7249.00;1;5;1;1;http://localhost/import-images/polecany-zestaw-hero-r5-9600x-32gb-1tb-rtx5060-mag-255pxf/1418144_1.jpg,http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg
1;SMX Battlestation M6A R7-9800X3D/32GB/1TB/RTX5090/W11x;Gaming i streaming/Komputery do gier;18700.00;1;4;1;1;http://localhost/import-images/smx-battlestation-m6a-r7-9800x3d-32gb-1tb-rtx5090-w11x/1469283_1.jpg,http://localhost/import-images/smx-battlestation-m6a-r7-9800x3d-32gb-1tb-rtx5090-w11x/1469283_2.jpg
1;G4M3R ELITE R7-9800X3D/128GB/4TB/RTX5080/W11x;Gaming i streaming/Komputery do gier;17700.00;1;10;1;1;http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5080-w11x/1361256_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;G4M3R ELITE R7-9800X3D/128GB/4TB/RTX5090/W11Px;Gaming i streaming/Komputery do gier;23700.00;1;7;1;1;http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11px/1361262_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;G4M3R ELITE Core Ultra 9 285K/128GB/4TB/RTX5090/W11Px;Gaming i streaming/Komputery do gier;23700.00;1;10;1;1;http://localhost/import-images/g4m3r-elite-core-ultra-9-285k-128gb-4tb-rtx5090-w11px/1361259_1.jpg,http://localhost/import-images/g4m3r-elite-r7-9800x3d-128gb-4tb-rtx5090-w11x/1361261_2.jpg
1;G4M3R HERO R5-9600X/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;7100.00;1;9;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg,http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_2.jpg
1;G4M3R HERO i7-14700F/32GB/1TB/RTX5070/W11x;Gaming i streaming/Komputery do gier;9200.00;1;8;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg,http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_2.jpg
1;G4M3R HERO R5-9600X/32GB/1TB/RTX5070/W11x;Gaming i streaming/Komputery do gier;8800.00;1;1;1;1;http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_1.jpg,http://localhost/import-images/g4m3r-hero-i7-14700f-32gb-1tb-rtx5060/1329327_2.jpg
1;SMX Battlestation M5A i5-12400F/32GB/1TB/RTX5050/W11X;Gaming i streaming/Komputery do gier;4600.00;1;6;1;1;http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_1.jpg,http://localhost/import-images/smx-battlestation-m5a-i5-12400f-32gb-1tb-rtx5060ti-w11x/1362855_2.jpg
1;SMX Battlestation M4B i5-12400F/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;5350.00;1;6;1;1;http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_1.jpg,http://localhost/import-images/smx-battlestation-m4b-r5-7600-32gb-1tb-rtx5050-w11x/1417801_2.jpg
1;G4M3R HERO i5-14400F/32GB/1TB/RTX5060/W11x;Gaming i streaming/Komputery do gier;6900.00;1;6;1;1;http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5060/1329325_1.jpg,http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5060/1329325_2.jpg
1;G4M3R HERO R5-9600X/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;7700.00;1;3;1;1;http://localhost/import-images/g4m3r-hero-r7-7800x3d-32gb-1tb-rtx5060-w11x/1329334_1.jpg
1;SMX Battlestation M6A R7-7800X3D/32GB/1TB/RTX5070Ti/W11x;Gaming i streaming/Komputery do gier;9400.00;1;5;1;1;http://localhost/import-images/smx-battlestation-m6a-r7-7800x3d-32gb-1tb-rtx5070ti-w11x/1367945_1.jpg,http://localhost/import-images/smx-battlestation-m6a-r7-7800x3d-32gb-1tb-rtx5070ti-w11x/1367945_2.jpg
1;SMX Battlestation M3A i5-12400F/32GB/1TB/RTX5050/W11X;Gaming i streaming/Komputery do gier;4500.00;1;2;1;1;http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_1.jpg,http://localhost/import-images/smx-battlestation-m3a-i5-12400f-32gb-1tb-rtx5060ti/1362861_2.jpg
1;G4M3R HERO i5-14400F/32GB/1TB/RTX5060Ti/W11x;Gaming i streaming/Komputery do gier;7500.00;1;3;1;1;http://localhost/import-images/g4m3r-hero-i5-14400f-32gb-1tb-rtx5060/1329325_1.jpg
