Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;Hisense HS-2000;TV i audio/Soundbary;399.00;1;5;1;1;http://localhost/import-images/hisense-hs-2000/1338581_1.jpg,http://localhost/import-images/hisense-hs-2000/1338581_2.jpg
1;Sony HT-S2000;TV i audio/Soundbary;1499.00;1;3;1;1;http://localhost/import-images/sony-ht-s2000/1159732_1.jpg,http://localhost/import-images/sony-ht-s2000/1159732_2.jpg
1;Hisense HS205G;TV i audio/Soundbary;329.00;1;6;1;1;http://localhost/import-images/hisense-hs205g/1228160_1.jpg,http://localhost/import-images/hisense-hs205g/1228160_2.jpg
1;JBL BAR 2.1 DEEP BASS M2;TV i audio/Soundbary;1299.00;1;2;1;1;http://localhost/import-images/jbl-bar-21-deep-bass-m2/1184807_1.jpg,http://localhost/import-images/jbl-bar-21-deep-bass-m2/1184807_2.jpg
1;Sennheiser AMBEO Soundbar Mini + AMBEO Sub;TV i audio/Soundbary;4499.00;1;7;1;1;http://localhost/import-images/sennheiser-ambeo-soundbar-mini-ambeo-sub/1289032_1.jpg,http://localhost/import-images/sennheiser-ambeo-soundbar-mini/1179951_1.jpg
1;LG SPD7Y 3.1.2 Bluetooth Dolby Atmos DTS X;TV i audio/Soundbary;1599.00;1;8;1;1;http://localhost/import-images/lg-spd7y-312-bluetooth-dolby-atmos-dts-x/1109679_1.jpg,http://localhost/import-images/lg-spd7y-312-bluetooth-dolby-atmos-dts-x/1109679_2.jpg
1;Polk Audio Signa S2;TV i audio/Soundbary;666.00;1;5;1;1;http://localhost/import-images/polk-audio-signa-s2/517417_1.jpg,http://localhost/import-images/polk-audio-signa-s2/517417_2.jpg
1;LG SP8YA 3.1.2 Wi-Fi Bluetooth AirPlay Chromecast Dolby Atmos;TV i audio/Soundbary;1649.00;1;8;1;1;http://localhost/import-images/lg-sp8ya-312-wi-fi-bluetooth-airplay-chromecast-dolby-atmos/1142545_1.jpg,http://localhost/import-images/lg-sp8ya-312-wi-fi-bluetooth-airplay-chromecast-dolby-atmos/1142545_2.png
1;Polk Audio Signa S4;TV i audio/Soundbary;1049.00;1;7;1;1;http://localhost/import-images/polk-audio-signa-s4/742745_1.jpg,http://localhost/import-images/polk-audio-signa-s4/742745_2.jpg
1;Sony HT-A3000;TV i audio/Soundbary;1699.00;1;7;1;1;http://localhost/import-images/sony-ht-a3000/1075848_1.jpg,http://localhost/import-images/sony-ht-a3000/1075848_2.jpg
1;Philips TAB5309;TV i audio/Soundbary;595.00;1;7;1;1;http://localhost/import-images/philips-tab5309/1283666_1.jpg,http://localhost/import-images/philips-tab5309/1283666_2.jpg
1;LG SP7 5.1 Bluetooth;TV i audio/Soundbary;1599.00;1;9;1;1;http://localhost/import-images/lg-sp7-51-bluetooth/1109680_1.jpg,http://localhost/import-images/lg-sp7-51-bluetooth/1109680_2.jpg
1;Sony HT-S40R;TV i audio/Soundbary;1299.00;1;7;1;1;http://localhost/import-images/sony-ht-s40r/731413_1.jpg,http://localhost/import-images/sony-ht-s40r/731413_2.jpg
1;Denon Home Sound Bar 550;TV i audio/Soundbary;2199.00;1;7;1;1;http://localhost/import-images/denon-home-sound-bar-550/626632_1.jpg,http://localhost/import-images/denon-home-sound-bar-550/626632_2.jpg
1;Denon DHT-S316 czarny;TV i audio/Soundbary;799.00;1;3;1;1;http://localhost/import-images/denon-dht-s316-czarny/497907_1.jpg,http://localhost/import-images/denon-dht-s316-czarny/497907_2.jpg
1;Polk Audio Signa S3;TV i audio/Soundbary;1099.00;1;9;1;1;http://localhost/import-images/polk-audio-signa-s3/624344_1.jpg,http://localhost/import-images/polk-audio-signa-s3/624344_2.jpg
1;Sonos Beam Gen 2 Biały;TV i audio/Soundbary;1599.00;1;6;1;1;http://localhost/import-images/sonos-beam-gen-2-biały/683882_1.jpg,http://localhost/import-images/sonos-beam-gen-2-biały/683882_2.jpg
1;Bang & Olufsen Soundbar Beosound Stage Smoked Oak;TV i audio/Soundbary;7499.00;1;6;1;1;http://localhost/import-images/bang-olufsen-soundbar-beosound-stage-smoked-oak/717965_1.jpg,http://localhost/import-images/bang-olufsen-soundbar-beosound-stage-smoked-oak/717965_2.jpg
1;Bang & Olufsen Soundbar Beosound Stage Black Anthracite/Dark Grey 2;TV i audio/Soundbary;6589.00;1;5;1;1;http://localhost/import-images/bang-olufsen-soundbar-beosound-stage-black-anthracite-dark-grey-2/718005_1.jpg,http://localhost/import-images/bang-olufsen-soundbar-beosound-stage-black-anthracite-dark-grey-2/718005_2.jpg
1;Bang & Olufsen Soundbar Beosound Stage Natural;TV i audio/Soundbary;5294.00;1;7;1;1;http://localhost/import-images/bang-olufsen-soundbar-beosound-stage-natural/717959_1.jpg,http://localhost/import-images/bang-olufsen-soundbar-beosound-stage-natural/717959_2.jpg
1;JBL BAR 300;TV i audio/Soundbary;1249.00;1;5;1;1;http://localhost/import-images/jbl-bar-300/1184809_1.jpg,http://localhost/import-images/jbl-bar-300/1184809_2.jpg
1;Sony BRAVIA THEATRE QUAD - HT-A9M2;TV i audio/Soundbary;9999.00;1;2;1;1;http://localhost/import-images/sony-bravia-theatre-quad-ht-a9m2/1243886_1.jpg,http://localhost/import-images/sony-bravia-theatre-quad-ht-a9m2/1243886_2.jpg
1;JBL BAR 2.0 ALL-IN-ONE M2;TV i audio/Soundbary;769.00;1;6;1;1;http://localhost/import-images/jbl-bar-20-all-in-one-m2/1184803_1.jpg,http://localhost/import-images/jbl-bar-20-all-in-one-m2/1184803_2.jpg
1;Sony BRAVIA Theatre Bar 8;TV i audio/Soundbary;2899.00;1;1;1;1;http://localhost/import-images/sony-bravia-theatre-bar-8/1256765_1.jpg,http://localhost/import-images/sony-bravia-theatre-bar-8/1256765_2.jpg
1;Klipsch FLEXUS CORE 200;TV i audio/Soundbary;2198.00;1;3;1;1;http://localhost/import-images/klipsch-flexus-core-200/1289050_1.jpg,http://localhost/import-images/klipsch-flexus-core-200/1289050_2.jpg
1;Dark Project ALU87A Fuji II TKL G3MS Sapphire Hot-Swap RGB;TV i audio/Soundbary;249.00;1;2;1;1;http://localhost/import-images/dark-project-alu87a-fuji-ii-tkl-g3ms-sapphire-hot-swap-rgb/1367979_1.jpg,http://localhost/import-images/dark-project-alu87a-fuji-ii-tkl-g3ms-sapphire-hot-swap-rgb/1367979_2.jpg
1;Nintendo Switch 2 Black;TV i audio/Soundbary;2098.00;1;8;1;1;http://localhost/import-images/nintendo-switch-2-black/1326725_1.jpg,http://localhost/import-images/nintendo-switch-2-black/1326725_2.jpg
1;Thomson Soundbar i Subwoofer Bluetooth 300 W;TV i audio/Soundbary;519.00;1;2;1;1;http://localhost/import-images/thomson-soundbar-i-subwoofer-bluetooth-300-w/1275203_1.jpg,http://localhost/import-images/thomson-soundbar-i-subwoofer-bluetooth-300-w/1275203_2.jpg
1;Philips 65PUS8919 65” LED 4K 144 Hz Titan OS Ambilight x3;TV i audio/Soundbary;2999.00;1;0;1;1;http://localhost/import-images/philips-65pus8919-65-led-4k-144-hz-titan-os-ambilight-x3/1240818_1.jpg,http://localhost/import-images/philips-65pus8919-65-led-4k-144-hz-titan-os-ambilight-x3/1240818_2.jpg
1;TCL TCL S45HE 2.0 Bluetooth Dolby Atmos;TV i audio/Soundbary;396.00;1;3;1;1;http://localhost/import-images/tcl-tcl-s45he-20-bluetooth-dolby-atmos/1323501_1.jpg,http://localhost/import-images/tcl-tcl-s45he-20-bluetooth-dolby-atmos/1323501_2.jpg
1;HP LaserJet Pro 3002dw Mono Duplex AirPrint™ WiFi;TV i audio/Soundbary;549.00;1;7;1;1;http://localhost/import-images/hp-laserjet-pro-3002dw-mono-duplex-airprint-wifi/1113953_1.jpg,http://localhost/import-images/hp-laserjet-pro-3002dw-mono-duplex-airprint-wifi/1113953_2.jpg
1;Moza Kierownica gamingowa  Racing Vision GS RS064 (PC);TV i audio/Soundbary;3099.00;1;10;1;1;http://localhost/import-images/moza-kierownica-gamingowa-racing-vision-gs-rs064-pc/1365379_1.jpg,http://localhost/import-images/moza-kierownica-gamingowa-racing-vision-gs-rs064-pc/1365379_2.jpg
1;Hisense HS-3100;TV i audio/Soundbary;699.00;1;10;1;1;http://localhost/import-images/hisense-hs-3100/1326513_1.jpg,http://localhost/import-images/hisense-hs-3100/1326513_2.jpg
1;ASUS TUF GAMING B850-E WIFI;TV i audio/Soundbary;889.00;1;1;1;1;http://localhost/import-images/asus-tuf-gaming-b850-e-wifi/1356370_1.jpg,http://localhost/import-images/asus-tuf-gaming-b850-e-wifi/1356370_2.jpg
1;Samsung Galaxy A56 5G 8/128GB Czarny;TV i audio/Soundbary;1599.00;1;3;1;1;http://localhost/import-images/samsung-galaxy-a56-5g-8-128gb-czarny/1313819_1.jpg,http://localhost/import-images/samsung-galaxy-a56-5g-8-128gb-czarny/1313819_2.jpg
