Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;Lenovo Legion Pro 5-16 i7-14650HX/32GB/2TB/Win11X RTX5060 240Hz;Gaming i streaming/Laptopy do gier;7099.00;1;9;1;1;http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_1.jpg,http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB RTX5060 165Hz;Gaming i streaming/Laptopy do gier;6799.00;1;2;1;1;http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5060-165hz/1418083_1.jpg,http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB+1TB RTX5060 165Hz;Gaming i streaming/Laptopy do gier;6949.00;1;3;1;1;http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5060-165hz/1418083_1.jpg,http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_2.jpg
1;MSI Crosshair A16 HX Ryzen 9-7945HX/32GB/2TB/Win11X RTX5060;Gaming i streaming/Laptopy do gier;7249.00;1;6;1;1;http://localhost/import-images/msi-crosshair-a16-hx-ryzen-9-7945hx-32gb-2tb-win11x-rtx5060/1364921_1.jpg,http://localhost/import-images/msi-crosshair-a16-hx-ryzen-9-7945hx-32gb-2tb-win11x-rtx5060/1364921_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/32GB/1TB+1TB/W11X RTX5060 165Hz;Gaming i streaming/Laptopy do gier;6449.00;1;2;1;1;http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_1.jpg,http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/512/Win11 RTX3050 144Hz;Gaming i streaming/Laptopy do gier;3049.00;1;10;1;1;http://localhost/import-images/hp-victus-15-ryzen-7-7445hs-32gb-512-win11-rtx3050-144hz/1417434_1.jpg,http://localhost/import-images/hp-victus-15-ryzen-7-7445hs-32gb-512-win11-rtx3050-144hz/1417434_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/64GB/512 RTX5050 165Hz;Gaming i streaming/Laptopy do gier;5249.00;1;6;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-rtx5050-165hz/1418096_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/16GB/512/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;4199.00;1;10;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/32GB/512/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;4699.00;1;10;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/16GB/1TB/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;4449.00;1;10;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/32GB/1TB/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;5049.00;1;9;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/64GB/1TB/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;6049.00;1;7;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/64GB/1TB+1TB/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;6349.00;1;9;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/512/W11PX RTX5060 165Hz;Gaming i streaming/Laptopy do gier;7249.00;1;2;1;1;http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_1.jpg,http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB/W11PX RTX5060 165Hz;Gaming i streaming/Laptopy do gier;7449.00;1;3;1;1;http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_1.jpg,http://localhost/import-images/gigabyte-gaming-a18-ryzen-7-260-32gb-1tb1tb-w11px-rtx5060-165hz/1418092_2.jpg
1;Gigabyte GAMING A16 i7-13620H/32GB/1TB/W11PX RTX5060 165Hz;Gaming i streaming/Laptopy do gier;5549.00;1;7;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Lenovo LOQ 3-15 i7-13650HX/32GB/512+1TB RTX5070 144Hz;Gaming i streaming/Laptopy do gier;6849.00;1;9;1;1;http://localhost/import-images/lenovo-loq-3-15-i7-13650hx-32gb-5121tb-rtx5070-144hz/1356834_1.jpg,http://localhost/import-images/lenovo-loq-3-15-i7-13650hx-32gb-5121tb-rtx5070-144hz/1356834_2.jpg
1;Gigabyte GAMING A16 i7-13620H/32GB/1TB+1TB/W11PX RTX5060 165Hz;Gaming i streaming/Laptopy do gier;5899.00;1;0;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Lenovo LOQ 3-17 i5-13450HX/16GB/512 RTX5050 165Hz;Gaming i streaming/Laptopy do gier;4299.00;1;5;1;1;http://localhost/import-images/lenovo-loq-3-17-i5-13450hx-16gb-512-rtx5050-165hz/1346836_1.jpg,http://localhost/import-images/lenovo-loq-3-17-i5-13450hx-16gb-512-rtx5050-165hz/1346836_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/1TB/Win11 RTX3050 144Hz;Gaming i streaming/Laptopy do gier;3999.00;1;4;1;1;http://localhost/import-images/hp-victus-15-ryzen-7-7445hs-32gb-512-win11-rtx3050-144hz/1417434_1.jpg,http://localhost/import-images/hp-victus-15-ryzen-7-7445hs-32gb-512-win11-rtx3050-144hz/1417434_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/64GB/1TB RTX5050 165Hz;Gaming i streaming/Laptopy do gier;5499.00;1;6;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-rtx5050-165hz/1418096_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Acer Predator Helios Neo 18 U7-255HX/32GB/2TB/W11 RTX5060;Gaming i streaming/Laptopy do gier;8699.00;1;8;1;1;http://localhost/import-images/acer-predator-helios-neo-18-u7-255hx-32gb-2tb-w11-rtx5060/1365708_1.jpg,http://localhost/import-images/acer-predator-helios-neo-18-u7-255hx-32gb-2tb-w11-rtx5060/1365708_2.jpg
1;Gigabyte GAMING A16 Ryzen 7 260/32GB/1TB+1TB/W11PX RTX5050 165Hz;Gaming i streaming/Laptopy do gier;5299.00;1;1;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;HP OMEN 16 Ultra 7-255H/32GB/1TB/Win11 RTX5060 144Hz;Gaming i streaming/Laptopy do gier;6499.00;1;4;1;1;http://localhost/import-images/hp-omen-16-ultra-7-255h-32gb-1tb-win11-rtx5060-144hz/1417442_1.jpg,http://localhost/import-images/hp-omen-16-ultra-7-255h-32gb-1tb-win11-rtx5060-144hz/1417442_2.jpg
1;HP VICTUS 15 i7-13620H/32GB/512/Win11X RTX5050;Gaming i streaming/Laptopy do gier;5549.00;1;9;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;Gigabyte GAMING A16 i7-13620H/64GB/1TB+1TB RTX5060 165Hz;Gaming i streaming/Laptopy do gier;6399.00;1;9;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-rtx5050-165hz/1418096_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Gigabyte GAMING A16 i7-13620H/64GB/1TB+1TB/W11PX RTX5060 165Hz;Gaming i streaming/Laptopy do gier;7049.00;1;10;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Dell G15 5530 i5-13450HX/32GB/512+1TB/Win11PX RTX3050 120Hz;Gaming i streaming/Laptopy do gier;4199.00;1;1;1;1;http://localhost/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-win11px-rtx3050-120hz/1350170_1.jpg,http://localhost/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-win11px-rtx3050-120hz/1350170_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/16GB/512/Win11 RTX4050;Gaming i streaming/Laptopy do gier;3699.00;1;6;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;Dell Alienware 16 Aurora Core 5 210H/32GB/512/W11 RTX4050 120Hz;Gaming i streaming/Laptopy do gier;4699.00;1;9;1;1;http://localhost/import-images/dell-alienware-16-aurora-core-5-210h-32gb-512-w11-rtx4050-120hz/1366994_1.jpg,http://localhost/import-images/dell-alienware-16-aurora-core-5-210h-32gb-512-w11-rtx4050-120hz/1366994_2.jpg
1;Lenovo LOQ 15 i5-12450HX/32GB/1TB/Win11 RTX4060 144Hz;Gaming i streaming/Laptopy do gier;4799.00;1;4;1;1;http://localhost/import-images/lenovo-loq-15-i5-12450hx-32gb-1tb-win11-rtx4060-144hz/1366663_1.jpg,http://localhost/import-images/lenovo-loq-15-i5-12450hx-32gb-1tb-win11-rtx4060-144hz/1366663_2.jpg
1;Gigabyte GAMING A16 i7-13620H/64GB/1TB+1TB/W11X RTX5060 165Hz;Gaming i streaming/Laptopy do gier;6899.00;1;1;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;Lenovo LOQ-15 Ryzen 7/32GB/1TB/Win11 RTX5050;Gaming i streaming/Laptopy do gier;5499.00;1;4;1;1;http://localhost/import-images/lenovo-loq-15-ryzen-7-32gb-1tb-win11-rtx5050/1366536_1.jpg,http://localhost/import-images/lenovo-loq-15-ryzen-7-32gb-1tb-win11-rtx5050/1366536_2.jpg
1;Dell G15 5530 i5-13450HX/32GB/512+1TB/RTX3050 120Hz;Gaming i streaming/Laptopy do gier;3299.00;1;6;1;1;http://localhost/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-rtx3050-120hz/1350166_1.jpg,http://localhost/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-win11px-rtx3050-120hz/1350170_2.jpg
1;MSI Katana 15 HX i7-14650HX/64GB/2TB/Win11X RTX5060 144Hz;Gaming i streaming/Laptopy do gier;6799.00;1;8;1;1;http://localhost/import-images/msi-katana-15-hx-i7-14650hx-32gb-1tb-win11x-rtx5070/1349988_1.jpg,http://localhost/import-images/msi-katana-15-hx-i7-14650hx-32gb-1tb-win11x-rtx5070/1349988_2.jpg
1;HP VICTUS 15 i5-13420H/32GB/1TB/Win11X RTX4050;Gaming i streaming/Laptopy do gier;4249.00;1;5;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;Lenovo Legion Pro 5-16 i7-14650HX/32GB/512 RTX5050 240Hz;Gaming i streaming/Laptopy do gier;5799.00;1;9;1;1;http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-512-rtx5050-240hz/1350683_1.jpg,http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/1TB/Win11X RTX4050;Gaming i streaming/Laptopy do gier;4649.00;1;3;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/2TB/Win11X RTX4050;Gaming i streaming/Laptopy do gier;4949.00;1;6;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;MSI Katana 15 HX i7-14650HX/32GB/1TB RTX5070;Gaming i streaming/Laptopy do gier;6799.00;1;3;1;1;http://localhost/import-images/msi-katana-15-hx-i7-14650hx-32gb-1tb-rtx5070/1349986_1.jpg,http://localhost/import-images/msi-katana-15-hx-i7-14650hx-32gb-1tb-win11x-rtx5070/1349988_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/1TB/Win11 RTX4050;Gaming i streaming/Laptopy do gier;4549.00;1;5;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;Lenovo Legion 5-15 Ryzen 7-260/16GB/512 RTX5050 OLED;Gaming i streaming/Laptopy do gier;4699.00;1;5;1;1;http://localhost/import-images/lenovo-legion-5-15-ryzen-7-260-16gb-512-rtx5050-oled/1346847_1.jpg,http://localhost/import-images/lenovo-legion-5-15-ryzen-7-260-16gb-512-rtx5050-oled/1346847_2.jpg
1;Lenovo LOQ 3-17 i5-13450HX/32GB/1TB/Win11 RTX5050 165Hz;Gaming i streaming/Laptopy do gier;5499.00;1;5;1;1;http://localhost/import-images/lenovo-loq-3-17-i5-13450hx-32gb-1tb-win11-rtx5050-165hz/1366560_1.jpg,http://localhost/import-images/lenovo-loq-3-17-i5-13450hx-16gb-512-rtx5050-165hz/1346836_2.jpg
1;HP OMEN 16 Ryzen 9-8940HX/16GB/1TB RTX5060 144Hz;Gaming i streaming/Laptopy do gier;5699.00;1;10;1;1;http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_1.jpg,http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_2.jpg
1;HP OMEN 16 Ryzen 9-8940HX/32GB/1TB RTX5060 144Hz;Gaming i streaming/Laptopy do gier;6249.00;1;0;1;1;http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_1.jpg,http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_2.jpg
1;HP OMEN 16 Ryzen 9-8940HX/64GB/1TB RTX5060 144Hz;Gaming i streaming/Laptopy do gier;7499.00;1;10;1;1;http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_1.jpg,http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_2.jpg
1;HP OMEN 16 Ryzen 9-8940HX/32GB/2TB RTX5060 144Hz;Gaming i streaming/Laptopy do gier;6799.00;1;5;1;1;http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_1.jpg,http://localhost/import-images/hp-omen-16-ryzen-9-8940hx-64gb-2tb-rtx5060-144hz/1454709_2.jpg
1;Dell G15 5530 i5-13450HX/32GB/512/RTX3050 120Hz;Gaming i streaming/Laptopy do gier;3299.00;1;6;1;1;http://localhost/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-rtx3050-120hz/1350166_1.jpg,http://localhost/import-images/dell-g15-5530-i5-13450hx-32gb-5121tb-win11px-rtx3050-120hz/1350170_2.jpg
1;Lenovo Legion Pro 5-16 Ryzen 9-8945HX/32GB/1TB/Win11 RTX5070;Gaming i streaming/Laptopy do gier;8199.00;1;2;1;1;http://localhost/import-images/lenovo-legion-pro-5-16-ryzen-9-8945hx-32gb-1tb-win11-rtx5070/1346890_1.jpg,http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_2.jpg
1;Lenovo Legion 5-15 Ryzen 7-260/32GB/1TB/Win11X RTX5050 OLED;Gaming i streaming/Laptopy do gier;5999.00;1;4;1;1;http://localhost/import-images/lenovo-legion-5-15-ryzen-7-260-32gb-1tb-win11x-rtx5050-oled/1366567_1.jpg,http://localhost/import-images/lenovo-legion-5-15-ryzen-7-260-16gb-512-rtx5050-oled/1346847_2.jpg
1;Lenovo Legion 5-15 Ryzen 7-260/32GB/1TB RTX5050 OLED;Gaming i streaming/Laptopy do gier;5499.00;1;10;1;1;http://localhost/import-images/lenovo-legion-5-15-ryzen-7-260-16gb-512-rtx5050-oled/1346847_1.jpg,http://localhost/import-images/lenovo-legion-5-15-ryzen-7-260-16gb-512-rtx5050-oled/1346847_2.jpg
1;Gigabyte GAMING A16 i7-13620H/32GB/1TB+1TB/W11X RTX5060 165Hz;Gaming i streaming/Laptopy do gier;5749.00;1;2;1;1;http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_1.jpg,http://localhost/import-images/gigabyte-gaming-a16-ryzen-7-260-64gb-512-w11px-rtx5050-165hz/1418107_2.jpg
1;HP VICTUS 15 Core 5 210H/32GB/1TB/Win11 RTX5050;Gaming i streaming/Laptopy do gier;5199.00;1;8;1;1;http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_1.jpg,http://localhost/import-images/hp-victus-15-i7-13620h-32gb-512-win11x-rtx5050/1349293_2.jpg
1;Lenovo Legion Pro 5-16 Ultra 7-255HX/32GB/1TB RTX5060 OLED 165Hz;Gaming i streaming/Laptopy do gier;6199.00;1;6;1;1;http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-512-rtx5050-240hz/1350683_1.jpg,http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_2.jpg
1;Lenovo Legion Pro 5-16 i7-14650HX/32GB/512/Win11X RTX5050 240Hz;Gaming i streaming/Laptopy do gier;6299.00;1;6;1;1;http://localhost/import-images/lenovo-legion-pro-5-16-ryzen-9-8945hx-32gb-1tb-win11-rtx5070/1346890_1.jpg,http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_2.jpg
1;Lenovo Legion Pro 5-16 i7-14650HX/16GB/1TB RTX5060 240Hz;Gaming i streaming/Laptopy do gier;5599.00;1;2;1;1;http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-512-rtx5050-240hz/1350683_1.jpg,http://localhost/import-images/lenovo-legion-pro-5-16-i7-14650hx-32gb-2tb-win11x-rtx5060-240hz/1366608_2.jpg
1;Lenovo LOQ 15 Ryzen 5-7235HS/16GB/512 RTX4050;Gaming i streaming/Laptopy do gier;2999.00;1;8;1;1;http://localhost/import-images/lenovo-loq-15-ryzen-5-7235hs-16gb-512-rtx4050/1470721_1.jpg,http://localhost/import-images/lenovo-loq-15-ryzen-5-7235hs-16gb-512-rtx4050/1470721_2.jpg
1;Lenovo LOQ 15 Ryzen 5-7235HS/32GB/512 RTX4050;Gaming i streaming/Laptopy do gier;3699.00;1;1;1;1;http://localhost/import-images/lenovo-loq-15-ryzen-5-7235hs-16gb-512-rtx4050/1470721_1.jpg,http://localhost/import-images/lenovo-loq-15-ryzen-5-7235hs-16gb-512-rtx4050/1470721_2.jpg
