Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;Samsung Galaxy Tab A11 X130 WiFi 4/64GB szary;Smartfony i smartwatche/Tablety;599.00;1;2;1;1;http://localhost/import-images/samsung-galaxy-tab-a11-x135-lte-4-64gb-szary/1361850_1.jpg,http://localhost/import-images/samsung-galaxy-tab-a11-x135-lte-4-64gb-szary/1361850_2.jpg
1;Lenovo Tab Plus 8GB/128GB+128GB/Android 14 WiFi;Smartfony i smartwatche/Tablety;949.00;1;3;1;1;http://localhost/import-images/lenovo-tab-plus-8gb-128gb128gb-android-14-wifi/1265711_1.jpg,http://localhost/import-images/lenovo-tab-plus-8gb-128gb128gb-android-14-wifi/1265711_2.jpg
1;"Samsung Galaxy Tab S10+ 12,4"" 12/256GB WiFi S Pen srebrny";Smartfony i smartwatche/Tablety;4499.00;1;9;1;1;http://localhost/import-images/samsung-galaxy-tab-s10-124-12-256gb-wifi-s-pen-srebrny/1279947_1.jpg,http://localhost/import-images/samsung-galaxy-tab-s10-124-12-256gb-wifi-s-pen-srebrny/1279947_2.jpg
1;Samsung Galaxy Tab A11+ X230 WiFi 6/128GB szary;Smartfony i smartwatche/Tablety;1199.00;1;2;1;1;http://localhost/import-images/samsung-galaxy-tab-a11-x230-wifi-6-128gb-szary/1367401_1.jpg,http://localhost/import-images/samsung-galaxy-tab-a11-x230-wifi-6-128gb-szary/1367401_2.jpg
1;Dark Project ALU87A Fuji II TKL G3MS Sapphire Hot-Swap RGB;Smartfony i smartwatche/Tablety;249.00;1;0;1;1;http://localhost/import-images/dark-project-alu87a-fuji-ii-tkl-g3ms-sapphire-hot-swap-rgb/1367979_1.jpg,http://localhost/import-images/dark-project-alu87a-fuji-ii-tkl-g3ms-sapphire-hot-swap-rgb/1367979_2.jpg
1;Nintendo Switch 2 Black;Smartfony i smartwatche/Tablety;2098.00;1;6;1;1;http://localhost/import-images/nintendo-switch-2-black/1326725_1.jpg,http://localhost/import-images/nintendo-switch-2-black/1326725_2.jpg
1;Philips 65PUS8919 65” LED 4K 144 Hz Titan OS Ambilight x3;Smartfony i smartwatche/Tablety;2999.00;1;3;1;1;http://localhost/import-images/philips-65pus8919-65-led-4k-144-hz-titan-os-ambilight-x3/1240818_1.jpg,http://localhost/import-images/philips-65pus8919-65-led-4k-144-hz-titan-os-ambilight-x3/1240818_2.jpg
1;HP LaserJet Pro 3002dw Mono Duplex AirPrint™ WiFi;Smartfony i smartwatche/Tablety;549.00;1;5;1;1;http://localhost/import-images/hp-laserjet-pro-3002dw-mono-duplex-airprint-wifi/1113953_1.jpg,http://localhost/import-images/hp-laserjet-pro-3002dw-mono-duplex-airprint-wifi/1113953_2.jpg
1;Moza Kierownica gamingowa  Racing Vision GS RS064 (PC);Smartfony i smartwatche/Tablety;3099.00;1;8;1;1;http://localhost/import-images/moza-kierownica-gamingowa-racing-vision-gs-rs064-pc/1365379_1.jpg,http://localhost/import-images/moza-kierownica-gamingowa-racing-vision-gs-rs064-pc/1365379_2.jpg
1;ASUS TUF GAMING B850-E WIFI;Smartfony i smartwatche/Tablety;889.00;1;2;1;1;http://localhost/import-images/asus-tuf-gaming-b850-e-wifi/1356370_1.jpg,http://localhost/import-images/asus-tuf-gaming-b850-e-wifi/1356370_2.jpg
1;Samsung Galaxy A56 5G 8/128GB Czarny;Smartfony i smartwatche/Tablety;1599.00;1;8;1;1;http://localhost/import-images/samsung-galaxy-a56-5g-8-128gb-czarny/1313819_1.jpg,http://localhost/import-images/samsung-galaxy-a56-5g-8-128gb-czarny/1313819_2.jpg
