Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;HP ProBook 465 G11 Ryzen 5-7535U/16GB/512/Win11;Smartfony i smartwatche/Smartfony i telefony;2689.00;1;3;1;1;http://localhost/import-images/hp-probook-465-g11-ryzen-5-7535u-16gb-512-win11/1298239_1.jpg,http://localhost/import-images/hp-probook-465-g11-ryzen-5-7535u-16gb-512-win11/1298239_2.jpg
1;Apple iPhone 17 Pro 256GB Głębinowy błękit;Smartfony i smartwatche/Smartfony i telefony;5799.00;1;1;1;1;http://localhost/import-images/apple-iphone-17-pro-256gb-głębinowy-błękit/1362356_1.jpg
1;OPPO Reno13 F 5G 8/256GB Purple;Smartfony i smartwatche/Smartfony i telefony;999.00;1;7;1;1;http://localhost/import-images/oppo-reno13-f-5g-8-256gb-purple/1357670_1.jpg,http://localhost/import-images/oppo-reno13-f-5g-8-256gb-purple/1357670_2.jpg
1;Motorola moto g15 8/128GB Iguana Green;Smartfony i smartwatche/Smartfony i telefony;399.00;1;6;1;1;http://localhost/import-images/motorola-moto-g15-8-128gb-iguana-green/1309415_1.jpg,http://localhost/import-images/motorola-moto-g15-8-128gb-iguana-green/1309415_2.jpg
1;Motorola moto g15 8/128GB Gravity Grey;Smartfony i smartwatche/Smartfony i telefony;399.00;1;5;1;1;http://localhost/import-images/motorola-moto-g15-8-128gb-gravity-grey/1309416_1.jpg,http://localhost/import-images/motorola-moto-g15-8-128gb-gravity-grey/1309416_2.jpg
1;Apple iPhone 15 128GB Black;Smartfony i smartwatche/Smartfony i telefony;2849.00;1;6;1;1;http://localhost/import-images/apple-iphone-15-128gb-black/1179980_1.jpg
1;Motorola moto g05 4/128GB Forest Green 90Hz;Smartfony i smartwatche/Smartfony i telefony;349.00;1;5;1;1;http://localhost/import-images/motorola-moto-g05-4-128gb-forest-green-90hz/1319886_1.jpg,http://localhost/import-images/motorola-moto-g05-4-128gb-forest-green-90hz/1319886_2.jpg
1;Apple iPhone 17 256GB Czarny;Smartfony i smartwatche/Smartfony i telefony;3999.00;1;2;1;1;http://localhost/import-images/apple-iphone-17-256gb-czarny/1362334_1.jpg
1;Samsung Galaxy A16 4/128GB szary;Smartfony i smartwatche/Smartfony i telefony;549.00;1;7;1;1;http://localhost/import-images/samsung-galaxy-a16-4-128gb-szary/1325638_1.jpg,http://localhost/import-images/samsung-galaxy-a16-4-128gb-szary/1325638_2.jpg
1;Apple iPhone 17 Pro 256GB Srebrny;Smartfony i smartwatche/Smartfony i telefony;5799.00;1;7;1;1;http://localhost/import-images/apple-iphone-17-pro-256gb-srebrny/1362358_1.jpg
1;Xiaomi 15T Pro 5G 12/512GB Black 144Hz;Smartfony i smartwatche/Smartfony i telefony;3399.00;1;8;1;1;http://localhost/import-images/xiaomi-15t-pro-5g-12-512gb-black-144hz/1362797_1.jpg,http://localhost/import-images/xiaomi-15t-pro-5g-12-512gb-black-144hz/1362797_2.jpg
1;Motorola moto g86 power 5G 12/256GB Spellbound 120Hz;Smartfony i smartwatche/Smartfony i telefony;1199.00;1;2;1;1;http://localhost/import-images/motorola-moto-g86-power-5g-12-256gb-spellbound-120hz/1344273_1.jpg,http://localhost/import-images/motorola-moto-g86-power-5g-12-256gb-spellbound-120hz/1344273_2.jpg
1;Apple iPhone 17 Pro 1TB Głębinowy błękit;Smartfony i smartwatche/Smartfony i telefony;7799.00;1;9;1;1;http://localhost/import-images/apple-iphone-17-pro-256gb-głębinowy-błękit/1362356_1.jpg
1;Apple iPhone 16 128GB Biały;Smartfony i smartwatche/Smartfony i telefony;3399.00;1;9;1;1;http://localhost/import-images/apple-iphone-16-128gb-biały/1277914_1.jpg,http://localhost/import-images/apple-iphone-16-128gb-biały/1277914_2.jpg
1;Nothing Phone (3a) Pro 5G 12/256GB Black 120Hz;Smartfony i smartwatche/Smartfony i telefony;1999.00;1;1;1;1;http://localhost/import-images/nothing-phone-3a-pro-5g-12-256gb-black-120hz/1319519_1.jpg,http://localhost/import-images/nothing-phone-3a-pro-5g-12-256gb-black-120hz/1319519_2.jpg
1;Apple iPhone 17 256GB Lawendowy;Smartfony i smartwatche/Smartfony i telefony;3999.00;1;3;1;1;http://localhost/import-images/apple-iphone-17-256gb-lawendowy/1362338_1.jpg
1;Xiaomi Redmi Note 14 8/256GB Midnight Black;Smartfony i smartwatche/Smartfony i telefony;699.00;1;5;1;1;http://localhost/import-images/xiaomi-redmi-note-14-8-256gb-midnight-black/1308423_1.jpg,http://localhost/import-images/xiaomi-redmi-note-14-8-256gb-midnight-black/1308423_2.jpg
1;Google Pixel 9a 5G 8/128GB Czarny;Smartfony i smartwatche/Smartfony i telefony;1849.00;1;1;1;1;http://localhost/import-images/google-pixel-9a-5g-8-128gb-czarny/1334172_1.jpg,http://localhost/import-images/google-pixel-9a-5g-8-128gb-czarny/1334172_2.jpg
1;Motorola moto g06 power 4/64GB Laurel Oak 90Hz;Smartfony i smartwatche/Smartfony i telefony;349.00;1;6;1;1;http://localhost/import-images/motorola-moto-g06-power-4-64gb-laurel-oak-90hz/1365334_1.jpg,http://localhost/import-images/motorola-moto-g06-power-4-64gb-laurel-oak-90hz/1365334_2.jpg
1;Motorola moto g06 power 4/64GB Tapestry 90Hz;Smartfony i smartwatche/Smartfony i telefony;349.00;1;6;1;1;http://localhost/import-images/motorola-moto-g06-power-4-64gb-tapestry-90hz/1365333_1.jpg,http://localhost/import-images/motorola-moto-g06-power-4-64gb-tapestry-90hz/1365333_2.jpg
1;Google Pixel 10 Pro XL 5G 16/256GB Czarny;Smartfony i smartwatche/Smartfony i telefony;4699.00;1;1;1;1;http://localhost/import-images/google-pixel-10-pro-xl-5g-16-256gb-czarny/1358707_1.jpg,http://localhost/import-images/google-pixel-10-pro-xl-5g-16-256gb-czarny/1358707_2.jpg
1;Samsung Galaxy S25 FE 5G Fan Edition 8/128GB Czarny;Smartfony i smartwatche/Smartfony i telefony;2999.00;1;6;1;1;http://localhost/import-images/samsung-galaxy-s25-fe-5g-fan-edition-8-128gb-czarny/1352488_1.jpg,http://localhost/import-images/samsung-galaxy-s25-fe-5g-fan-edition-8-128gb-czarny/1352488_2.jpg
1;Nothing Phone (3a) Lite 8/128GB Black 120Hz;Smartfony i smartwatche/Smartfony i telefony;1299.00;1;9;1;1;http://localhost/import-images/nothing-phone-3a-lite-8-128gb-black-120hz/1417148_1.jpg,http://localhost/import-images/nothing-phone-3a-lite-8-128gb-black-120hz/1417148_2.jpg
1;Samsung Galaxy A26 5G 6/128GB Czarny;Smartfony i smartwatche/Smartfony i telefony;1249.00;1;2;1;1;http://localhost/import-images/samsung-galaxy-a26-5g-6-128gb-czarny/1313798_1.jpg,http://localhost/import-images/samsung-galaxy-a26-5g-6-128gb-czarny/1313798_2.jpg
1;Apple iPhone 17 Pro Max 1TB Głębinowy błękit;Smartfony i smartwatche/Smartfony i telefony;8299.00;1;6;1;1;http://localhost/import-images/apple-iphone-17-pro-max-1tb-głębinowy-błękit/1362371_1.jpg
1;Nothing Phone (3a) Lite 8/128GB White 120Hz;Smartfony i smartwatche/Smartfony i telefony;1299.00;1;8;1;1;http://localhost/import-images/nothing-phone-3a-lite-8-128gb-white-120hz/1417150_1.jpg,http://localhost/import-images/nothing-phone-3a-lite-8-128gb-white-120hz/1417150_2.jpg
1;ASUS ROG Phone 9 12/512GB Phantom Black;Smartfony i smartwatche/Smartfony i telefony;3999.00;1;2;1;1;http://localhost/import-images/asus-rog-phone-9-12-512gb-phantom-black/1356821_1.jpg,http://localhost/import-images/asus-rog-phone-9-12-512gb-phantom-black/1356821_2.jpg
1;Motorola moto g56 5G 8/256GB Black Oyster 120Hz;Smartfony i smartwatche/Smartfony i telefony;699.00;1;5;1;1;http://localhost/import-images/motorola-moto-g56-5g-8-256gb-black-oyster-120hz/1330165_1.jpg,http://localhost/import-images/motorola-moto-g56-5g-8-256gb-black-oyster-120hz/1330165_2.jpg
1;OPPO Find X9 12/512GB Titanium Grey;Smartfony i smartwatche/Smartfony i telefony;4599.00;1;4;1;1;http://localhost/import-images/oppo-find-x9-12-512gb-titanium-grey/1371800_1.jpg,http://localhost/import-images/oppo-find-x9-12-512gb-titanium-grey/1371800_2.jpg
1;Apple iPhone 17 Pro Max 512GB Kosmiczny pomarańcz;Smartfony i smartwatche/Smartfony i telefony;7299.00;1;1;1;1;http://localhost/import-images/apple-iphone-17-pro-max-512gb-kosmiczny-pomarańcz/1362369_1.jpg
1;Samsung Galaxy S25 Ultra 12/256GB Czarny;Smartfony i smartwatche/Smartfony i telefony;6399.00;1;2;1;1;http://localhost/import-images/samsung-galaxy-s25-ultra-12-256gb-czarny/1309422_1.jpg,http://localhost/import-images/samsung-galaxy-s25-ultra-12-256gb-czarny/1309422_2.jpg
1;Motorola edge 50 neo 5G 12/512GB Nautical Blue 120Hz;Smartfony i smartwatche/Smartfony i telefony;999.00;1;7;1;1;http://localhost/import-images/motorola-edge-50-neo-5g-12-512gb-nautical-blue-120hz/1287308_1.jpg,http://localhost/import-images/motorola-edge-50-neo-5g-12-512gb-nautical-blue-120hz/1287308_2.jpg
1;Motorola edge 50 fusion 5G 8/256GB Hot Pink 144Hz;Smartfony i smartwatche/Smartfony i telefony;799.00;1;9;1;1;http://localhost/import-images/motorola-edge-50-fusion-5g-8-256gb-hot-pink-144hz/1341580_1.jpg,http://localhost/import-images/motorola-edge-50-fusion-5g-8-256gb-hot-pink-144hz/1341580_2.jpg
1;Apple iPhone 15 128GB Blue;Smartfony i smartwatche/Smartfony i telefony;2999.00;1;9;1;1;http://localhost/import-images/apple-iphone-15-128gb-blue/1179984_1.jpg
1;Apple iPhone 17 Pro 512GB Kosmiczny pomarańcz;Smartfony i smartwatche/Smartfony i telefony;6799.00;1;9;1;1;http://localhost/import-images/apple-iphone-17-pro-512gb-kosmiczny-pomarańcz/1362360_1.jpg
1;Apple iPhone 16 Pro Max 256GB Czarny Tytan;Smartfony i smartwatche/Smartfony i telefony;5799.00;1;0;1;1;http://localhost/import-images/apple-iphone-16-pro-max-256gb-czarny-tytan/1277981_1.jpg,http://localhost/import-images/apple-iphone-16-pro-max-256gb-czarny-tytan/1277981_2.jpg
1;Apple iPhone 17 256GB Gołębi;Smartfony i smartwatche/Smartfony i telefony;3999.00;1;8;1;1;http://localhost/import-images/apple-iphone-17-256gb-gołębi/1362336_1.jpg
1;Apple iPhone 17 256GB Szałwia;Smartfony i smartwatche/Smartfony i telefony;3999.00;1;8;1;1;http://localhost/import-images/apple-iphone-17-256gb-szałwia/1362337_1.jpg
1;CMF by Nothing Phone 2 Pro 5G 8/128GB Black 120Hz;Smartfony i smartwatche/Smartfony i telefony;999.00;1;6;1;1;http://localhost/import-images/cmf-by-nothing-phone-2-pro-5g-8-128gb-black-120hz/1331245_1.jpg,http://localhost/import-images/cmf-by-nothing-phone-2-pro-5g-8-128gb-black-120hz/1331245_2.jpg
1;Apple iPhone 17 Pro 512GB Srebrny;Smartfony i smartwatche/Smartfony i telefony;6799.00;1;0;1;1;http://localhost/import-images/apple-iphone-17-pro-256gb-srebrny/1362358_1.jpg
1;Apple iPhone 17 Pro 512GB Głębinowy błękit;Smartfony i smartwatche/Smartfony i telefony;6799.00;1;1;1;1;http://localhost/import-images/apple-iphone-17-pro-256gb-głębinowy-błękit/1362356_1.jpg
1;realme C71 8/256GB White Swan NFC 45W 120Hz 6000 mAh;Smartfony i smartwatche/Smartfony i telefony;549.00;1;3;1;1;http://localhost/import-images/realme-c71-8-256gb-white-swan-nfc-45w-120hz-6000-mah/1341423_1.jpg,http://localhost/import-images/realme-c71-8-256gb-white-swan-nfc-45w-120hz-6000-mah/1341423_2.jpg
1;Apple iPhone 16e 128GB Czarny;Smartfony i smartwatche/Smartfony i telefony;2699.00;1;9;1;1;http://localhost/import-images/apple-iphone-16e-128gb-czarny/1319567_1.jpg
