Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;"Samsung QE85Q7F2 85"" QLED 4K Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;5999.00;1;3;1;1;http://localhost/import-images/samsung-qe85q7f2-85-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331262_1.jpg,http://localhost/import-images/samsung-qe85q7f2-85-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331262_2.jpg
1;"Samsung QE85Q8F 85"" QLED 4K Tizen TV DVB-T2";TV i audio/Telewizory;6499.00;1;0;1;1;http://localhost/import-images/samsung-qe85q8f-85-qled-4k-tizen-tv-dvb-t2/1331268_1.jpg,http://localhost/import-images/samsung-qe85q8f-85-qled-4k-tizen-tv-dvb-t2/1331268_2.jpg
1;"Samsung QE75QN990F 75"" QD-Mini LED 8K 120Hz Tizen TV Dolby Atmos";TV i audio/Telewizory;19999.00;1;3;1;1;http://localhost/import-images/samsung-qe75qn990f-75-qd-mini-led-8k-120hz-tizen-tv-dolby-atmos/1331300_1.jpg,http://localhost/import-images/samsung-qe75qn990f-75-qd-mini-led-8k-120hz-tizen-tv-dolby-atmos/1331300_2.jpg
1;"Samsung QE65QN900D 65"" MINILED 8K 144Hz Tizen TV Dolby Atmos";TV i audio/Telewizory;13389.00;1;0;1;1;http://localhost/import-images/samsung-qe65qn900d-65-miniled-8k-144hz-tizen-tv-dolby-atmos/1232525_1.jpg,http://localhost/import-images/samsung-qe65qn900d-65-miniled-8k-144hz-tizen-tv-dolby-atmos/1232525_2.jpg
1;"Sony BRAVIA 7 K-85XR70 85"" QLED 4K MiniLED 120Hz Dolby Vision";TV i audio/Telewizory;13999.00;1;1;1;1;http://localhost/import-images/sony-bravia-7-k-85xr70-85-qled-4k-miniled-120hz-dolby-vision/1258837_1.jpg,http://localhost/import-images/sony-bravia-7-k-85xr70-85-qled-4k-miniled-120hz-dolby-vision/1258837_2.jpeg
1;"Samsung QE85QN85D  85"" QLED 4K 120Hz Tizen TV HDMI 2.1 Dolby Atmos";TV i audio/Telewizory;8999.00;1;10;1;1;http://localhost/import-images/samsung-qe85qn85d-85-qled-4k-120hz-tizen-tv-hdmi-21-dolby-atmos/1233038_1.jpg,http://localhost/import-images/samsung-qe85qn85d-85-qled-4k-120hz-tizen-tv-hdmi-21-dolby-atmos/1233038_2.jpg
1;"Sony BRAVIA 8 K-65XR80 65"" 4K OLED 120Hz Google TV Dolby Vision";TV i audio/Telewizory;7988.00;1;0;1;1;http://localhost/import-images/sony-bravia-8-k-65xr80-65-4k-oled-120hz-google-tv-dolby-vision/1258840_1.jpg,http://localhost/import-images/sony-bravia-8-k-65xr80-65-4k-oled-120hz-google-tv-dolby-vision/1258840_2.jpg
1;"Samsung QE75QN800D 75"" QLED 8K 120Hz Tizen TV MINILED Dolby Atmos HD";TV i audio/Telewizory;13499.00;1;6;1;1;http://localhost/import-images/samsung-qe75qn800d-75-qled-8k-120hz-tizen-tv-miniled-dolby-atmos-hd/1232457_1.jpg,http://localhost/import-images/samsung-qe75qn800d-75-qled-8k-120hz-tizen-tv-miniled-dolby-atmos-hd/1232457_2.jpg
1;"Sharp 65GP7265E 65"" QLED 4K Google TV Dolby Vision Atmos";TV i audio/Telewizory;2999.00;1;2;1;1;http://localhost/import-images/sharp-65gp7265e-65-qled-4k-google-tv-dolby-vision-atmos/1268799_1.jpg,http://localhost/import-images/sharp-65gp7265e-65-qled-4k-google-tv-dolby-vision-atmos/1268799_2.jpg
1;"Samsung QE77S90D 77"" OLED 4K 144Hz Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;9509.00;1;3;1;1;http://localhost/import-images/samsung-qe77s90d-77-oled-4k-144hz-tizen-tv-dolby-atmos-hdmi-21/1242479_1.jpg,http://localhost/import-images/samsung-qe77s90d-77-oled-4k-144hz-tizen-tv-dolby-atmos-hdmi-21/1242479_2.jpg
1;"Sony BRAVIA 8  K-55XR80 55"" 4K OLED 120Hz Google TV Dolby Vision";TV i audio/Telewizory;5999.00;1;8;1;1;http://localhost/import-images/sony-bravia-8-k-65xr80-65-4k-oled-120hz-google-tv-dolby-vision/1258840_1.jpg,http://localhost/import-images/sony-bravia-8-k-65xr80-65-4k-oled-120hz-google-tv-dolby-vision/1258840_2.jpg
1;Samsung QE77S85D OLED 4K 120Hz Tizen Dolby Atmos HDMI 2.1;TV i audio/Telewizory;9399.00;1;3;1;1;http://localhost/import-images/samsung-qe77s85d-oled-4k-120hz-tizen-dolby-atmos-hdmi-21/1257571_1.jpg,http://localhost/import-images/samsung-qe77s85d-oled-4k-120hz-tizen-dolby-atmos-hdmi-21/1257571_2.jpg
1;"Sony BRAVIA 9 K-75XR90 75"" QLED 4K Mini LED 120Hz Google TV Dolby";TV i audio/Telewizory;14999.00;1;8;1;1;http://localhost/import-images/sony-bravia-9-k-75xr90-75-qled-4k-mini-led-120hz-google-tv-dolby/1258838_1.jpg,http://localhost/import-images/sony-bravia-9-k-75xr90-75-qled-4k-mini-led-120hz-google-tv-dolby/1258838_2.jpg
1;"Sony BRAVIA 8 K-77XR80 77"" OLED 4K 120Hz Google TV";TV i audio/Telewizory;10999.00;1;2;1;1;http://localhost/import-images/sony-bravia-8-k-65xr80-65-4k-oled-120hz-google-tv-dolby-vision/1258840_1.jpg,http://localhost/import-images/sony-bravia-8-k-65xr80-65-4k-oled-120hz-google-tv-dolby-vision/1258840_2.jpg
1;"Sony XR-48A90K 48"" OLED 4K 120Hz Google TV Dolby Vision Atmos";TV i audio/Telewizory;6499.00;1;7;1;1;http://localhost/import-images/sony-xr-48a90k-48-oled-4k-120hz-google-tv-dolby-vision-atmos/1134954_1.jpg,http://localhost/import-images/sony-xr-48a90k-48-oled-4k-120hz-google-tv-dolby-vision-atmos/1134954_2.jpg
1;"Sony BRAVIA 9 K-85XR90 85"" QLED 4K Mini LED 120Hz Google TV Dolby";TV i audio/Telewizory;17999.00;1;10;1;1;http://localhost/import-images/sony-bravia-9-k-75xr90-75-qled-4k-mini-led-120hz-google-tv-dolby/1258838_1.jpg,http://localhost/import-images/sony-bravia-9-k-75xr90-75-qled-4k-mini-led-120hz-google-tv-dolby/1258838_2.jpg
1;"Sony BRAVIA 7 K-75XR70 75"" QLED 4K Mini LED 120Hz Dolby Vision";TV i audio/Telewizory;9999.00;1;6;1;1;http://localhost/import-images/sony-bravia-7-k-75xr70-75-qled-4k-mini-led-120hz-dolby-vision/1258839_1.jpg,http://localhost/import-images/sony-bravia-7-k-75xr70-75-qled-4k-mini-led-120hz-dolby-vision/1258839_2.jpeg
1;Philips 65PUS8009 LED 4K Ambilight UHD Dolby Atmos;TV i audio/Telewizory;2699.00;1;6;1;1;http://localhost/import-images/philips-65pus8009-led-4k-ambilight-uhd-dolby-atmos/1308787_1.jpg,http://localhost/import-images/philips-65pus8009-led-4k-ambilight-uhd-dolby-atmos/1308787_2.jpg
1;"Samsung QE55S90D 55"" OLED 4K 144Hz Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;4799.00;1;10;1;1;http://localhost/import-images/samsung-qe77s90d-77-oled-4k-144hz-tizen-tv-dolby-atmos-hdmi-21/1242479_1.jpg,http://localhost/import-images/samsung-qe77s90d-77-oled-4k-144hz-tizen-tv-dolby-atmos-hdmi-21/1242479_2.jpg
1;"LG 65QNED80T6A 65"" LED 4K WebOS TV";TV i audio/Telewizory;2499.00;1;6;1;1;http://localhost/import-images/lg-65qned80t6a-65-led-4k-webos-tv/1294639_1.jpg,http://localhost/import-images/lg-65qned80t6a-65-led-4k-webos-tv/1294639_2.jpg
1;"Samsung QE65QN990F 65"" QD-Mini LED 8K 120Hz Tizen TV Dolby Atmos";TV i audio/Telewizory;15889.00;1;3;1;1;http://localhost/import-images/samsung-qe75qn990f-75-qd-mini-led-8k-120hz-tizen-tv-dolby-atmos/1331300_1.jpg,http://localhost/import-images/samsung-qe75qn990f-75-qd-mini-led-8k-120hz-tizen-tv-dolby-atmos/1331300_2.jpg
1;"Samsung QE50Q7F2 50"" QLED 4K Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;2299.00;1;2;1;1;http://localhost/import-images/samsung-qe50q7f2-50-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331258_1.jpg,http://localhost/import-images/samsung-qe50q7f2-50-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331258_2.jpg
1;"Samsung QE65S95F 65"" OLED 4K 120Hz Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;10499.00;1;1;1;1;http://localhost/import-images/samsung-qe65s95f-65-oled-4k-120hz-tizen-tv-dolby-atmos-hdmi-21/1331312_1.jpg,http://localhost/import-images/samsung-qe65s95f-65-oled-4k-120hz-tizen-tv-dolby-atmos-hdmi-21/1331312_2.jpg
1;TCL 55Q6C MiniLED 144Hz QLED Google TV;TV i audio/Telewizory;2699.00;1;1;1;1;http://localhost/import-images/tcl-55q6c-miniled-144hz-qled-google-tv/1322043_1.jpg,http://localhost/import-images/tcl-55q6c-miniled-144hz-qled-google-tv/1322043_2.jpg
1;"Sony KD-65X85L 65"" LED 4K 120Hz GoogleTV Dolby Vision Dolby Atmos";TV i audio/Telewizory;3965.00;1;1;1;1;http://localhost/import-images/sony-kd-65x85l-65-led-4k-120hz-googletv-dolby-vision-dolby-atmos/1134949_1.jpg,http://localhost/import-images/sony-kd-65x85l-65-led-4k-120hz-googletv-dolby-vision-dolby-atmos/1134949_2.jpg
1;"Samsung QE77S95F 77"" OLED 4K 120Hz Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;14499.00;1;0;1;1;http://localhost/import-images/samsung-qe77s95f-77-oled-4k-120hz-tizen-tv-dolby-atmos-hdmi-21/1331313_1.jpg,http://localhost/import-images/samsung-qe77s95f-77-oled-4k-120hz-tizen-tv-dolby-atmos-hdmi-21/1331313_2.jpg
1;"Samsung QE75Q8F 75"" QLED 4K Tizen TV DVB-T2";TV i audio/Telewizory;4499.00;1;10;1;1;http://localhost/import-images/samsung-qe75q8f-75-qled-4k-tizen-tv-dvb-t2/1331265_1.jpg
1;"Samsung QE75Q7F2 75"" QLED 4K Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;4299.00;1;2;1;1;http://localhost/import-images/samsung-qe85q7f2-85-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331262_1.jpg,http://localhost/import-images/samsung-qe85q7f2-85-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331262_2.jpg
1;"Hisense 100U8Q 100"" Mini LED 165 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;19999.00;1;2;1;1;http://localhost/import-images/hisense-100u8q-100-mini-led-165-hz-4k-dolby-vison-atmos/1338857_1.jpg,http://localhost/import-images/hisense-100u8q-100-mini-led-165-hz-4k-dolby-vison-atmos/1338857_2.jpg
1;"Samsung QE65Q7F2 65"" QLED 4K Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;2599.00;1;7;1;1;http://localhost/import-images/samsung-qe85q7f2-85-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331262_1.jpg,http://localhost/import-images/samsung-qe85q7f2-85-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331262_2.jpg
1;Philips 32PFS6109 LED Full HD Smart TV DVB-T2;TV i audio/Telewizory;799.00;1;2;1;1;http://localhost/import-images/philips-32pfs6109-led-full-hd-smart-tv-dvb-t2/1326465_1.jpg,http://localhost/import-images/philips-32pfs6109-led-full-hd-smart-tv-dvb-t2/1326465_2.jpg
1;"Samsung QE43Q7F2 43"" QLED 4K Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;1999.00;1;8;1;1;http://localhost/import-images/samsung-qe50q7f2-50-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331258_1.jpg,http://localhost/import-images/samsung-qe50q7f2-50-qled-4k-tizen-tv-dolby-atmos-hdmi-21/1331258_2.jpg
1;"Hisense 75U8Q 75"" Mini LED 165 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;8999.00;1;9;1;1;http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_1.jpg,http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_2.jpg
1;"LG 75NANO81A6A 75"" 4K QNED WebOS";TV i audio/Telewizory;3999.00;1;5;1;1;http://localhost/import-images/lg-75nano81a6a-75-4k-qned-webos/1327918_1.jpg,http://localhost/import-images/lg-75nano81a6a-75-4k-qned-webos/1327918_2.jpg
1;"Samsung QE55Q8F 55"" QLED 4K Tizen TV DVB-T2";TV i audio/Telewizory;2799.00;1;9;1;1;http://localhost/import-images/samsung-qe55q8f-55-qled-4k-tizen-tv-dvb-t2/1331264_1.jpg,http://localhost/import-images/samsung-qe55q8f-55-qled-4k-tizen-tv-dvb-t2/1331264_2.jpg
1;"TCL 75V6C 75"" LED 4K Google TV Dolby Vision Dolby Atmos HDMI 2.1";TV i audio/Telewizory;2999.00;1;1;1;1;http://localhost/import-images/tcl-75v6c-75-led-4k-google-tv-dolby-vision-dolby-atmos-hdmi-21/1333646_1.jpg,http://localhost/import-images/tcl-75v6c-75-led-4k-google-tv-dolby-vision-dolby-atmos-hdmi-21/1333646_2.jpg
1;"Hisense 85U8Q 85"" Mini LED 165 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;10999.00;1;3;1;1;http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_1.jpg,http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_2.jpg
1;"Hisense 65U8Q 65"" Mini LED 165 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;5999.00;1;3;1;1;http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_1.jpg,http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_2.jpg
1;"Philips 65PUS9010 65"" QLED 4K 120 HZ Ambilight Dolby Atmos Vision";TV i audio/Telewizory;3199.00;1;10;1;1;http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_1.jpg,http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_2.jpg
1;"Philips 50PUS9010 50"" QLED 4K 120 Hz Titan OS Dolby Atmos Vision";TV i audio/Telewizory;2399.00;1;4;1;1;http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_1.jpg,http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_2.jpg
1;"Philips 85PUS9010 85"" QLED 4K 120 Hz Dolby Atmos Dolby Vision";TV i audio/Telewizory;6499.00;1;8;1;1;http://localhost/import-images/philips-85pus9010-85-qled-4k-120-hz-dolby-atmos-dolby-vision/1335625_1.jpg,http://localhost/import-images/philips-85pus9010-85-qled-4k-120-hz-dolby-atmos-dolby-vision/1335625_2.jpg
1;"Philips 75PUS9010 75"" QLED 4K 120 Hz Dolby Atmos Dolby Vision";TV i audio/Telewizory;4599.00;1;1;1;1;http://localhost/import-images/philips-85pus9010-85-qled-4k-120-hz-dolby-atmos-dolby-vision/1335625_1.jpg,http://localhost/import-images/philips-85pus9010-85-qled-4k-120-hz-dolby-atmos-dolby-vision/1335625_2.jpg
1;"Philips 65OLED770 65"" OLED 4K 120 Hz Dolby Atmos Vison";TV i audio/Telewizory;4699.00;1;2;1;1;http://localhost/import-images/philips-65oled770-65-oled-4k-120-hz-dolby-atmos-vison/1357127_1.jpg,http://localhost/import-images/philips-65oled770-65-oled-4k-120-hz-dolby-atmos-vison/1357127_2.jpg
1;"Samsung QE65Q8F 65"" QLED 4K Tizen TV DVB-T2";TV i audio/Telewizory;3099.00;1;10;1;1;http://localhost/import-images/samsung-qe65q8f-65-qled-4k-tizen-tv-dvb-t2/1331267_1.jpg,http://localhost/import-images/samsung-qe65q8f-65-qled-4k-tizen-tv-dvb-t2/1331267_2.jpg
1;"Philips 32PFS6000 32"" LED HD Titan OS";TV i audio/Telewizory;799.00;1;3;1;1;http://localhost/import-images/philips-40pfs6000-40-led-full-hd-titan-os/1335597_1.jpg,http://localhost/import-images/philips-40pfs6000-40-led-full-hd-titan-os/1335597_2.jpg
1;"Philips 43PUS9010 43"" QLED 4K 120 Hz Dolby Atmos Dolby Vision";TV i audio/Telewizory;2099.00;1;8;1;1;http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_1.jpg,http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_2.jpg
1;"TCL 98P81K 98""  QLED 144 Hz 4K Google TV Dolby Atmos Vision";TV i audio/Telewizory;7999.00;1;9;1;1;http://localhost/import-images/tcl-98p81k-98-qled-144-hz-4k-google-tv-dolby-atmos-vision/1349760_1.jpg,http://localhost/import-images/tcl-98p81k-98-qled-144-hz-4k-google-tv-dolby-atmos-vision/1349760_2.jpg
1;"Xiaomi S Mini 65"" MiniLED 4K 144Hz Google TV Dolby Atmos Vision";TV i audio/Telewizory;2799.00;1;5;1;1;http://localhost/import-images/xiaomi-s-mini-65-miniled-4k-144hz-google-tv-dolby-atmos-vision/1344935_1.jpg,http://localhost/import-images/xiaomi-s-mini-65-miniled-4k-144hz-google-tv-dolby-atmos-vision/1344935_2.jpg
1;"Philips 55PUS9010 55"" QLED 4K 120 Hz Titan OS Dolby Atmos Vision";TV i audio/Telewizory;2599.00;1;4;1;1;http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_1.jpg,http://localhost/import-images/philips-65pus9010-65-qled-4k-120-hz-ambilight-dolby-atmos-vision/1335616_2.jpg
1;"Philips 55OLED770 55"" OLED 4K 120 Hz Dolby Atmos Vison";TV i audio/Telewizory;3799.00;1;7;1;1;http://localhost/import-images/philips-55oled770-55-oled-4k-120-hz-dolby-atmos-vison/1363023_1.jpg,http://localhost/import-images/philips-55oled770-55-oled-4k-120-hz-dolby-atmos-vison/1363023_2.jpg
1;"Xiaomi S Mini 75"" MiniLED 4K 144Hz Google TV Dolby Atmos Vision";TV i audio/Telewizory;3699.00;1;5;1;1;http://localhost/import-images/xiaomi-s-mini-75-miniled-4k-144hz-google-tv-dolby-atmos-vision/1344936_1.jpg,http://localhost/import-images/xiaomi-s-mini-75-miniled-4k-144hz-google-tv-dolby-atmos-vision/1344936_2.jpg
1;"Xiaomi S Mini 55"" MinilLED 4K 144Hz Google TV Dolby Atmos Vision";TV i audio/Telewizory;2099.00;1;5;1;1;http://localhost/import-images/xiaomi-s-mini-55-minilled-4k-144hz-google-tv-dolby-atmos-vision/1344934_1.jpg,http://localhost/import-images/xiaomi-s-mini-55-minilled-4k-144hz-google-tv-dolby-atmos-vision/1344934_2.jpg
1;"Sony BRAVIA 3 K-55S3 55"" LED 4K Google TV Dolby Atmos";TV i audio/Telewizory;2699.00;1;2;1;1;http://localhost/import-images/sony-bravia-3-k-43s3-43-led-4k-google-tv-dolby-atmos/1332627_1.jpg,http://localhost/import-images/sony-bravia-3-k-43s3-43-led-4k-google-tv-dolby-atmos/1332627_2.jpg
1;"Hisense 32A4Q 32"" LED HD VIDAA";TV i audio/Telewizory;699.00;1;10;1;1;http://localhost/import-images/hisense-32a4q-32-led-hd-vidaa/1338889_1.jpg,http://localhost/import-images/hisense-32a4q-32-led-hd-vidaa/1338889_2.jpg
1;"TCL 50P7K 50"" 4K  QLED Google TV Dolby Vision Dolby Atmos";TV i audio/Telewizory;1699.00;1;0;1;1;http://localhost/import-images/tcl-50p7k-50-4k-qled-google-tv-dolby-vision-dolby-atmos/1322052_1.jpg,http://localhost/import-images/tcl-50p7k-50-4k-qled-google-tv-dolby-vision-dolby-atmos/1322052_2.jpg
1;"TCL 43P7K 43"" 4K QLED Google TV Dolby Vision Dolby Atmos";TV i audio/Telewizory;1599.00;1;2;1;1;http://localhost/import-images/tcl-43p7k-43-4k-qled-google-tv-dolby-vision-dolby-atmos/1322053_1.jpg,http://localhost/import-images/tcl-43p7k-43-4k-qled-google-tv-dolby-vision-dolby-atmos/1322053_2.jpg
1;"Samsung UE65U8092F 65"" LED 4K Tizen TV DVB-T2";TV i audio/Telewizory;2299.00;1;1;1;1;http://localhost/import-images/samsung-ue65u8092f-65-led-4k-tizen-tv-dvb-t2/1331319_1.jpg,http://localhost/import-images/samsung-ue65u8092f-65-led-4k-tizen-tv-dvb-t2/1331319_2.jpg
1;"Hisense 65E7Q 65"" QLED 4K Dolby Vison Atmos";TV i audio/Telewizory;2299.00;1;10;1;1;http://localhost/import-images/hisense-65e7q-65-qled-4k-dolby-vison-atmos/1338878_1.jpg
1;"TCL 85T8B 85"" QLED 4K 144 Hz Google TV Dolby Atmos";TV i audio/Telewizory;3999.00;1;4;1;1;http://localhost/import-images/tcl-85t8b-85-qled-4k-144-hz-google-tv-dolby-atmos/1351750_1.jpg,http://localhost/import-images/tcl-85t8b-85-qled-4k-144-hz-google-tv-dolby-atmos/1351750_2.jpg
1;"Samsung QE55Q6FAAU 55"" QLED 4K Tizen DVB-T2";TV i audio/Telewizory;1799.00;1;9;1;1;http://localhost/import-images/samsung-qe55q6faau-55-qled-4k-tizen-dvb-t2/1455150_1.jpg,http://localhost/import-images/samsung-qe55q6faau-55-qled-4k-tizen-dvb-t2/1455150_2.jpg
1;"Hisense 85E7Q PRO 85"" QLED 144 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;4499.00;1;9;1;1;http://localhost/import-images/hisense-85e7q-pro-85-qled-144-hz-4k-dolby-vison-atmos/1338873_1.jpg
1;"Philips 55PUS7608 55"" LED 4K Dolby Atmos Dolby Vision";TV i audio/Telewizory;1499.00;1;6;1;1;http://localhost/import-images/philips-55pus7608-55-led-4k-dolby-atmos-dolby-vision/1163499_1.jpg,http://localhost/import-images/philips-55pus7608-55-led-4k-dolby-atmos-dolby-vision/1163499_2.jpg
1;"Sony KD-55X85L 55"" LED 4K 120Hz GoogleTV Dolby Vision Dolby Atmos";TV i audio/Telewizory;3699.00;1;0;1;1;http://localhost/import-images/sony-kd-65x85l-65-led-4k-120hz-googletv-dolby-vision-dolby-atmos/1134949_1.jpg,http://localhost/import-images/sony-kd-65x85l-65-led-4k-120hz-googletv-dolby-vision-dolby-atmos/1134949_2.jpg
1;"Samsung QE65S85F 65"" OLED 4K 120 Hz Tizen TV Dolby Atmos HDMI 2.1";TV i audio/Telewizory;4499.00;1;5;1;1;http://localhost/import-images/samsung-qe65s85f-65-oled-4k-120-hz-tizen-tv-dolby-atmos-hdmi-21/1331303_1.jpg,http://localhost/import-images/samsung-qe65s85f-65-oled-4k-120-hz-tizen-tv-dolby-atmos-hdmi-21/1331303_2.jpg
1;"Hisense 55U8Q 55""  Mini LED 165 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;4499.00;1;4;1;1;http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_1.jpg,http://localhost/import-images/hisense-75u8q-75-mini-led-165-hz-4k-dolby-vison-atmos/1338860_2.jpg
1;"TCL 55P81K 55"" QLED 144 Hz 4K Google TV Dolby Atmos Vision";TV i audio/Telewizory;2199.00;1;9;1;1;http://localhost/import-images/tcl-55p81k-55-qled-144-hz-4k-google-tv-dolby-atmos-vision/1348797_1.jpg,http://localhost/import-images/tcl-55p81k-55-qled-144-hz-4k-google-tv-dolby-atmos-vision/1348797_2.jpg
1;"Hisense 75E7Q PRO 75"" QLED 144 Hz 4K Dolby Vison Atmos";TV i audio/Telewizory;3999.00;1;1;1;1;http://localhost/import-images/hisense-85e7q-pro-85-qled-144-hz-4k-dolby-vison-atmos/1338873_1.jpg,http://localhost/import-images/hisense-75e7q-pro-75-qled-144-hz-4k-dolby-vison-atmos/1338872_2.jpg
