Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;Ilość;Dostępne do zamówienia (0 = Nie, 1 = Tak);Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...)
1;Apple MacBook Pro M5/16GB/512/Mac OS Gwiezdna Czerń 10R GPU Nano;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;9099.00;1;4;1;1;http://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,http://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg
1;Apple MacBook Pro M5/24GB/512/Mac OS Gwiezdna Czerń 10R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;9349.00;1;0;1;1;http://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,http://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg
1;Apple MacBook Pro M5/32GB/512/Mac OS Gwiezdna Czerń 10R GPU;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;10349.00;1;8;1;1;http://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_1.jpg,http://localhost:8080/import-images/apple-macbook-pro-m5-32gb-2tb-mac-os-gwiezdna-czerń-10r-gpu-nano/1370444_2.jpg
1;ASUS V16 Core 5-210H/32GB/2TB/W11 RTX5050 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5399.00;1;10;1;1;http://localhost:8080/import-images/asus-v16-core-5-210h-32gb-2tb-w11-rtx5050-144hz/1347877_1.jpg,http://localhost:8080/import-images/asus-v16-core-5-210h-32gb-2tb-w11-rtx5050-144hz/1347877_2.jpg
1;ASUS Vivobook 15 i5-13420H/24GB/1TB OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3099.00;1;1;1;1;http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_1.jpg,http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg
1;ASUS Vivobook 15 i5-13420H/24GB/1TB/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3699.00;1;10;1;1;http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6349.00;1;3;1;1;http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_1.jpg,http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB+1TB RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6599.00;1;8;1;1;http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_1.jpg,http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/64GB/1TB/W11X RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6849.00;1;8;1;1;http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-w11x-rtx5050-165hz/1371686_1.jpg,http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/32GB/2TB/Win11 RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4849.00;1;4;1;1;http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_1.jpg,http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg
1;HP VICTUS 15 Ryzen 7-7445HS/16GB/1TB/Win11X RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4049.00;1;2;1;1;http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_1.jpg,http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg
1;MSI Crosshair A16 HX Ryzen 9-7945HX/32GB/2TB RTX5060 240Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6749.00;1;3;1;1;http://localhost:8080/import-images/msi-crosshair-a16-hx-ryzen-9-7945hx-32gb-2tb-rtx5060-240hz/1364914_1.jpg,http://localhost:8080/import-images/msi-crosshair-a16-hx-ryzen-9-7945hx-32gb-2tb-rtx5060-240hz/1364914_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/32GB/512/W11X RTX5060 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5949.00;1;2;1;1;http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-w11x-rtx5050-165hz/1371686_1.jpg,http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg
1;HP EliteBook 8 G1i Ultra 7-258V/32GB/1TB/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;7199.00;1;10;1;1;http://localhost:8080/import-images/hp-elitebook-8-g1i-ultra-7-258v-32gb-1tb-win11p/1366024_1.jpg,http://localhost:8080/import-images/hp-elitebook-8-g1i-ultra-7-258v-32gb-1tb-win11p/1366024_2.jpg
1;ASUS Vivobook 15 i5-13420H/16GB/512/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2999.00;1;10;1;1;http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg
1;Acer TravelMate P2 Core 5-120U/16GB/512/Win11P NBD;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2899.00;1;8;1;1;http://localhost:8080/import-images/acer-travelmate-p2-core-5-120u-16gb-512-win11p-nbd/1291228_1.jpg,http://localhost:8080/import-images/acer-travelmate-p2-core-5-120u-16gb-512-win11p-nbd/1291228_2.jpg
1;ASUS Vivobook 15 i5-13420H/24GB/512/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3449.00;1;9;1;1;http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg
1;ASUS Vivobook 15 i5-13420H/16GB/1TB/Win11X OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3249.00;1;7;1;1;http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-win11x-oled/1354585_1.jpg,http://localhost:8080/import-images/asus-vivobook-15-i5-13420h-24gb-1tb-oled/1354581_2.jpg
1;Lenovo Legion 5-15 i7-13650HX/32GB/512 RTX5070 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6699.00;1;10;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
1;ASUS TUF Gaming F16 i5-210H/16GB/512 RTX3050 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;2799.00;1;7;1;1;http://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_1.jpg,http://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_2.jpg
1;Lenovo LOQ 3-15 i7-13650HX/64GB/2TB RTX5070 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;8799.00;1;6;1;1;http://localhost:8080/import-images/lenovo-loq-3-15-i7-13650hx-64gb-2tb-rtx5070-144hz/1366614_1.jpg,http://localhost:8080/import-images/lenovo-loq-3-15-i7-13650hx-64gb-2tb-rtx5070-144hz/1366614_2.jpg
1;ASUS TUF Gaming F16 i5-210H/32GB/512 RTX3050 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3049.00;1;6;1;1;http://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_1.jpg,http://localhost:8080/import-images/asus-tuf-gaming-f16-i5-210h-32gb-1tb-rtx3050-144hz/1356025_2.jpg
1;Dell Inspiron 16 Ultra 5 120U/32GB/512/Win11;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4199.00;1;10;1;1;http://localhost:8080/import-images/dell-inspiron-16-ultra-5-120u-32gb-512-win11/1332543_1.jpg,http://localhost:8080/import-images/dell-inspiron-16-ultra-5-120u-32gb-512-win11/1332543_2.jpg
1;HP Envy 14 x360 Ultra 5-125U/16GB/512/Win11 Touch;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3799.00;1;1;1;1;http://localhost:8080/import-images/hp-envy-14-x360-ultra-5-125u-16gb-512-win11-touch/1301255_1.jpg,http://localhost:8080/import-images/hp-envy-14-x360-ultra-5-125u-16gb-512-win11-touch/1301255_2.jpg
1;Gigabyte GAMING A16 PRO Core 7 240H/32GB/1TB+1TB/W11X RTX5070Ti 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;8549.00;1;4;1;1;http://localhost:8080/import-images/gigabyte-gaming-a16-pro-core-7-240h-32gb-1tb1tb-w11x-rtx5070ti-165hz/1364874_1.jpg,http://localhost:8080/import-images/gigabyte-gaming-a16-pro-core-7-240h-32gb-1tb1tb-w11x-rtx5070ti-165hz/1364874_2.jpg
1;HP 15 Core 7-150U/32GB/1TB/Win11;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3699.00;1;2;1;1;http://localhost:8080/import-images/hp-15-core-7-150u-32gb-1tb-win11/1349386_1.jpg,http://localhost:8080/import-images/hp-15-core-7-150u-32gb-1tb-win11/1349386_2.jpg
1;Gigabyte GAMING A18 Ryzen 7 260/32GB/1TB+1TB/W11X RTX5050 165Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5749.00;1;5;1;1;http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-w11x-rtx5050-165hz/1371686_1.jpg,http://localhost:8080/import-images/gigabyte-gaming-a18-ryzen-7-260-64gb-1tb-rtx5050-165hz/1371685_2.jpg
1;HP ProBook 440 G11 Ultra 5-125U/16GB/512/Win11P;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3899.00;1;6;1;1;http://localhost:8080/import-images/hp-probook-440-g11-ultra-5-125u-16gb-512-win11p/1283394_1.jpg,http://localhost:8080/import-images/hp-probook-440-g11-ultra-5-125u-16gb-512-win11p/1283394_2.jpg
1;MSI Venture 16 AI Ultra 5-125H/32GB/2TB 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4499.00;1;3;1;1;http://localhost:8080/import-images/msi-venture-16-ai-ultra-5-125h-32gb-2tb-144hz/1365000_1.jpg,http://localhost:8080/import-images/msi-venture-16-ai-ultra-5-125h-32gb-2tb-144hz/1365000_2.jpg
1;HP VICTUS 15 i5-13420H/32GB/2TB/Win11X RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4549.00;1;8;1;1;http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_1.jpg,http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg
1;MSI Venture 16 AI Ultra 5-125H/32GB/1TB/Win11PX 144Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4849.00;1;2;1;1;http://localhost:8080/import-images/msi-venture-16-ai-ultra-5-125h-32gb-1tb-win11px-144hz/1365009_1.jpg,http://localhost:8080/import-images/msi-venture-16-ai-ultra-5-125h-32gb-2tb-144hz/1365000_2.jpg
1;HP VICTUS 15 i5-13420H/16GB/1TB RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;3249.00;1;8;1;1;http://localhost:8080/import-images/hp-victus-15-i5-13420h-16gb-1tb-rtx4050/1349270_1.jpg,http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg
1;HP VICTUS 15 i5-13420H/32GB/2TB RTX4050;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;4049.00;1;4;1;1;http://localhost:8080/import-images/hp-victus-15-i5-13420h-16gb-1tb-rtx4050/1349270_1.jpg,http://localhost:8080/import-images/hp-victus-15-ryzen-7-7445hs-32gb-2tb-win11-rtx4050/1349321_2.jpg
1;ASUS ROG Strix G18 Ultra 9-275HX/32GB/2TB/Win11 RTX5070Ti 240Hz;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;11999.00;1;1;1;1;http://localhost:8080/import-images/asus-rog-strix-g18-ultra-9-275hx-32gb-2tb-win11-rtx5070ti-240hz/1329516_1.jpg,http://localhost:8080/import-images/asus-rog-strix-g18-ultra-9-275hx-32gb-2tb-win11-rtx5070ti-240hz/1329516_2.jpg
1;Lenovo Legion 5-15 i7-13650HX/32GB/512 RTX5060 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5599.00;1;1;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
1;Lenovo Legion 5-15 i7-13650HX/16GB/1TB RTX5060 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5349.00;1;5;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
1;MSI Katana 15 HX i7-14650HX/16GB/1TB/Win11X RTX5070;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6599.00;1;3;1;1;http://localhost:8080/import-images/msi-katana-15-hx-i7-14650hx-16gb-1tb-win11x-rtx5070/1349987_1.jpg,http://localhost:8080/import-images/msi-katana-15-hx-i7-14650hx-16gb-1tb-win11x-rtx5070/1349987_2.jpg
1;Lenovo Legion 5-15 i7-13650HX/32GB/1TB RTX5060 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5899.00;1;8;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
1;Lenovo Legion 5-15 i7-13650HX/64GB/1TB RTX5060 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6949.00;1;6;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
1;Apple MacBook Air M4/16GB/512/Mac OS Błękitny 10R GPU US 36msc;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5849.00;1;8;1;1;http://localhost:8080/import-images/apple-macbook-air-m4-16gb-512-mac-os-błękitny-10r-gpu-us-36msc/1324221_1.jpg
1;Lenovo Legion 5-15 i7-13650HX/32GB/2TB RTX5060 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;6199.00;1;10;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
1;Lenovo Legion 5-15 i7-13650HX/16GB/512/Win11X RTX5060 OLED;Laptopy i komputery/Laptopy-Notebooki-Ultrabooki;5599.00;1;3;1;1;http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-16gb-512-win11x-rtx5060-oled/1366581_1.jpg,http://localhost:8080/import-images/lenovo-legion-5-15-i7-13650hx-32gb-512-rtx5070-oled/1346874_2.jpg
